Date,ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax,soltotal,Site_Id,DHE,MeasStatus,LastUpdate
1993-09-01,0.61,72.5,84.2,95.8,69.3,3.12,36.49,18.29,J17WL,672.5,A,2024-11-19
1993-09-02,0.0,73.4,84.4,95.4,68.0,3.55,36.35,23.37,J17WL,672.71,A,2024-11-19
1993-09-03,0.0,74.9,86.2,97.5,67.8,3.84,40.8,23.73,J17WL,672.42,A,2024-11-19
1993-09-04,0.15,72.4,81.0,89.6,69.6,3.26,23.96,15.3,J17WL,673.06,A,2024-11-19
1993-09-05,0.0,65.7,79.4,93.0,60.4,4.0,36.28,21.56,J17WL,673.18,A,2024-11-19
1993-09-06,0.0,68.6,82.2,95.7,59.4,4.78,44.97,23.28,J17WL,673.15,A,2024-11-19
1993-09-07,0.0,70.6,79.7,88.9,63.2,5.26,30.16,13.61,J17WL,672.65,A,2024-11-19
1993-09-08,0.08,66.8,81.6,96.3,59.9,4.72,43.44,23.08,J17WL,672.46,A,2024-11-19
1993-09-09,0.09,69.6,83.8,97.9,64.0,3.68,45.34,19.66,J17WL,672.92,A,2024-11-19
1993-09-10,0.0,70.4,82.0,93.5,66.3,2.58,33.17,20.43,J17WL,673.45,A,2024-11-19
1993-09-11,0.0,70.8,83.9,97.0,66.1,2.23,41.58,21.65,J17WL,673.54,A,2024-11-19
1993-09-12,0.0,71.9,82.9,93.8,70.2,1.53,31.97,17.61,J17WL,673.87,A,2024-11-19
1993-09-13,0.1,75.6,83.8,92.0,72.3,2.87,27.01,15.97,J17WL,674.26,A,2024-11-19
1993-09-14,0.09,73.1,82.2,91.4,72.7,2.78,23.34,13.21,J17WL,674.91,A,2024-11-19
1993-09-15,0.0,59.8,70.1,80.5,56.0,3.31,19.53,21.28,J17WL,675.07,A,2024-11-19
1993-09-16,0.0,58.2,70.7,83.3,47.7,4.76,28.85,20.89,J17WL,675.07,A,2024-11-19
1993-09-17,0.0,59.9,74.3,88.7,52.9,5.13,35.14,23.04,J17WL,674.89,A,2024-11-19
1993-09-18,0.0,69.2,80.8,92.4,64.3,2.97,34.46,21.71,J17WL,674.75,A,2024-11-19
1993-09-19,0.0,74.0,83.8,93.5,70.6,2.26,30.77,17.87,J17WL,674.48,A,2024-11-19
1993-09-20,0.0,74.8,85.6,96.3,70.5,2.12,36.5,19.73,J17WL,673.92,A,2024-11-19
1993-09-21,0.0,75.9,86.1,96.3,71.4,2.97,35.9,20.67,J17WL,673.69,A,2024-11-19
1993-09-22,0.02,75.7,85.8,95.9,71.3,2.31,36.29,18.88,J17WL,673.34,A,2024-11-19
1993-09-23,0.0,76.8,86.4,96.0,71.8,2.98,35.23,15.95,J17WL,673.35,A,2024-11-19
1993-09-24,0.0,77.3,86.8,96.3,71.0,3.83,36.2,16.57,J17WL,673.12,A,2024-11-19
1993-09-25,0.0,75.1,86.0,96.9,68.9,3.12,39.8,19.85,J17WL,673.02,A,2024-11-19
1993-09-26,0.0,73.6,85.1,96.6,67.7,3.09,40.25,20.11,J17WL,672.94,A,2024-11-19
1993-09-27,0.06,63.7,73.7,83.8,64.0,4.08,16.65,10.3,J17WL,673.33,A,2024-11-19
1993-09-28,0.0,51.0,68.4,85.8,44.7,2.29,34.75,22.03,J17WL,673.42,A,2024-11-19
1993-09-29,0.0,52.4,71.4,90.4,42.3,2.89,41.93,22.42,J17WL,673.02,A,2024-11-19
1993-09-30,0.0,55.7,73.6,91.4,49.6,2.41,40.64,22.37,J17WL,672.82,A,2024-11-19
1993-10-01,0.0,59.5,75.2,90.9,62.4,1.17,33.2,20.73,J17WL,672.57,A,2024-11-19
1993-10-02,0.0,66.7,78.8,90.8,64.4,1.35,32.27,19.45,J17WL,672.62,A,2024-11-19
1993-10-03,0.0,67.5,80.1,92.7,63.9,2.2,36.03,19.48,J17WL,672.48,A,2024-11-19
1993-10-04,0.0,63.4,75.2,86.9,60.8,2.42,27.03,15.98,J17WL,672.46,A,2024-11-19
1993-10-05,0.0,63.1,77.3,91.5,61.1,1.86,34.6,20.83,J17WL,672.22,A,2024-11-19
1993-10-06,0.0,63.9,77.5,91.1,62.0,1.09,33.9,19.57,J17WL,671.92,A,2024-11-19
1993-10-07,0.0,65.7,77.7,89.8,63.1,1.61,31.06,18.47,J17WL,671.87,A,2024-11-19
1993-10-08,0.0,68.6,77.3,85.9,65.5,1.85,23.49,12.46,J17WL,672.05,A,2024-11-19
1993-10-09,0.0,69.3,81.0,92.8,65.9,2.09,34.52,17.47,J17WL,671.91,A,2024-11-19
1993-10-10,0.0,58.8,72.4,86.0,53.9,1.8,26.75,19.36,J17WL,672.47,A,2024-11-19
1993-10-11,0.0,58.1,68.2,78.2,50.5,3.17,20.05,14.93,J17WL,672.3,A,2024-10-16
1993-10-12,0.22,63.8,73.2,82.6,65.2,2.39,17.17,10.36,J17WL,672.2,A,2024-10-16
1993-10-13,0.67,64.7,78.5,92.2,67.2,0.64,31.97,15.59,J17WL,673.0,A,2024-11-19
1993-10-14,0.0,64.5,75.2,85.8,65.4,0.96,19.21,12.21,J17WL,673.61,A,2024-11-19
1993-10-15,0.0,64.1,73.2,82.3,63.5,1.2,17.63,16.08,J17WL,674.07,A,2024-11-19
1993-10-16,0.0,68.2,77.9,87.5,68.9,1.58,21.59,11.64,J17WL,674.47,A,2024-11-19
1993-10-17,0.0,71.0,80.5,90.0,70.4,1.21,22.8,12.95,J17WL,674.58,A,2024-11-19
1993-10-18,0.0,72.1,83.1,94.1,70.5,0.76,32.15,14.53,J17WL,674.61,A,2024-11-19
1993-10-19,0.0,72.7,81.0,89.3,70.4,1.53,23.49,12.58,J17WL,674.44,A,2024-11-19
1993-10-20,2.22,66.4,78.4,90.4,69.8,0.68,25.79,13.41,J17WL,675.54,A,2024-11-19
1993-10-21,0.47,59.0,65.1,71.1,59.0,1.16,8.08,7.55,J17WL,676.22,A,2024-11-19
1993-10-22,0.0,48.4,60.0,71.6,45.5,3.12,16.02,14.18,J17WL,676.6,A,2024-11-19
1993-10-23,0.0,43.5,57.4,71.3,37.2,1.64,19.75,18.58,J17WL,677.01,A,2024-11-19
1993-10-24,0.0,42.3,57.5,72.6,38.9,1.32,20.41,18.3,J17WL,677.31,A,2024-11-19
1993-10-25,0.0,43.5,58.5,73.5,42.6,0.92,19.75,16.18,J17WL,677.31,A,2024-11-19
1993-10-26,0.0,44.6,62.6,80.5,43.2,1.36,28.16,18.62,J17WL,677.27,A,2024-11-19
1993-10-27,0.0,48.2,64.5,80.8,45.9,1.66,26.64,17.93,J17WL,677.07,A,2024-11-19
1993-10-28,0.0,46.3,57.0,67.8,41.2,1.57,15.12,13.99,J17WL,677.16,A,2024-11-19
1993-10-29,0.04,49.5,61.2,72.9,47.2,2.96,18.05,14.72,J17WL,677.21,A,2024-11-19
1993-10-30,0.03,37.9,53.5,69.1,42.4,1.41,7.69,6.56,J17WL,677.52,A,2024-11-19
1993-10-31,0.0,27.8,39.4,51.0,20.4,1.0,9.36,14.25,J17WL,677.47,A,2024-11-19
1993-11-01,0.0,28.4,45.6,62.8,26.5,0.67,15.09,17.87,J17WL,677.57,A,2024-11-19
1993-11-02,0.19,31.3,48.4,65.4,41.0,0.8,14.5,12.91,J17WL,677.54,A,2024-11-19
1993-11-03,0.17,55.6,62.5,69.5,57.3,0.53,8.33,4.63,J17WL,677.46,A,2024-11-19
1993-11-04,0.0,56.8,61.3,65.8,56.6,0.44,6.12,5.62,J17WL,677.76,A,2024-11-19
1993-11-05,0.0,57.8,68.2,78.5,60.6,0.4,14.88,12.32,J17WL,677.66,A,2024-11-19
1993-11-06,0.0,43.0,54.7,66.4,33.9,3.58,13.66,11.52,J17WL,677.62,A,2024-11-19
1993-11-07,0.0,30.5,44.3,58.1,22.9,1.17,12.83,14.62,J17WL,677.64,A,2024-11-19
1993-11-08,0.07,28.9,43.5,58.1,29.2,0.86,12.42,14.13,J17WL,677.62,A,2024-11-19
1993-11-09,0.03,50.8,55.3,59.8,54.7,0.03,1.76,1.38,J17WL,677.9,A,2024-11-19
1993-11-10,0.0,55.1,58.7,62.3,56.1,0.39,3.2,2.9,J17WL,677.84,A,2024-11-19
1993-11-11,0.01,52.7,60.3,67.8,54.3,0.44,8.07,7.8,J17WL,677.95,A,2024-11-19
1993-11-12,0.02,54.6,63.3,71.9,62.5,0.67,7.89,5.18,J17WL,677.99,A,2024-11-19
1993-11-13,0.0,70.3,76.6,82.9,67.3,1.77,17.29,8.38,J17WL,678.21,A,2024-11-19
1993-11-14,0.05,57.7,71.0,84.3,67.4,2.28,18.03,8.38,J17WL,678.15,A,2024-11-19
1993-11-15,0.0,52.1,63.8,75.6,45.0,2.31,21.31,8.88,J17WL,678.09,A,2024-11-19
1993-11-16,0.25,54.2,60.3,66.4,47.9,0.74,12.16,11.15,J17WL,677.93,A,2024-11-19
1993-11-17,0.0,40.8,53.4,66.0,46.6,0.28,10.01,7.85,J17WL,678.1,A,2024-11-19
1993-11-18,0.0,40.4,54.8,69.2,44.6,0.42,13.7,14.8,J17WL,678.09,A,2024-11-19
1993-11-19,0.0,47.6,60.3,72.9,47.4,0.98,17.55,13.08,J17WL,678.07,A,2024-11-19
1993-11-20,0.0,42.9,60.6,78.2,39.7,1.24,21.35,12.49,J17WL,678.12,A,2024-11-19
1993-11-21,0.0,31.8,46.3,60.8,23.2,1.4,14.57,14.58,J17WL,678.19,A,2024-11-19
1993-11-22,0.0,32.7,48.2,63.6,28.2,1.08,15.37,14.46,J17WL,678.06,A,2024-11-19
1993-11-23,0.0,35.1,52.8,70.5,45.0,0.58,15.27,13.96,J17WL,677.9,A,2024-11-19
1993-11-24,0.0,49.4,63.3,77.2,57.3,0.5,15.67,10.45,J17WL,677.85,A,2024-11-19
1993-11-25,0.07,37.8,56.1,74.3,50.7,0.35,9.14,4.5,J17WL,677.85,A,2024-11-19
1993-11-26,0.0,31.6,34.6,37.5,29.8,0.49,2.13,2.92,J17WL,678.21,A,2024-11-19
1993-11-27,0.0,22.7,35.4,48.2,20.1,0.56,8.23,12.65,J17WL,678.07,A,2024-11-19
1993-11-28,0.0,23.8,42.0,60.2,22.1,0.71,14.18,14.88,J17WL,678.1,A,2024-11-19
1993-11-29,0.0,28.6,48.6,68.7,25.9,0.91,20.08,12.14,J17WL,678.04,A,2024-11-19
1993-11-30,0.0,33.2,52.6,72.0,35.5,0.57,20.34,13.78,J17WL,677.85,A,2024-11-19
1993-12-01,0.0,41.7,57.7,73.6,52.9,0.53,15.19,12.03,J17WL,677.77,A,2024-11-19
1993-12-02,0.01,58.7,67.6,76.5,60.4,0.23,14.27,7.03,J17WL,677.67,A,2024-11-19
1993-12-03,0.06,64.1,69.9,75.7,63.5,0.85,11.55,4.24,J17WL,677.86,A,2024-11-19
1993-12-04,0.0,56.2,66.9,77.5,52.8,1.49,15.4,6.18,J17WL,677.82,A,2024-11-19
1993-12-05,0.0,37.4,54.9,72.5,28.7,1.9,23.41,12.96,J17WL,677.87,A,2024-11-19
1993-12-06,0.0,43.9,59.6,75.2,36.0,3.13,22.95,11.72,J17WL,677.65,A,2024-11-19
1993-12-07,0.0,47.6,57.5,67.4,33.6,4.02,17.06,12.08,J17WL,677.58,A,2024-11-19
1993-12-08,0.0,56.1,62.8,69.5,56.0,0.39,9.03,4.15,J17WL,677.36,A,2024-11-19
1993-12-09,0.0,61.4,66.1,70.8,64.1,0.33,4.03,2.97,J17WL,677.6,A,2024-11-19
1993-12-10,0.0,60.3,68.3,76.3,63.3,0.73,10.55,3.58,J17WL,677.46,A,2024-11-19
1993-12-11,0.0,48.5,63.4,78.4,41.4,1.01,25.45,13.33,J17WL,677.5,A,2024-11-19
1993-12-12,0.0,46.6,58.4,70.1,33.3,3.21,19.6,11.35,J17WL,677.61,A,2024-11-19
1993-12-13,0.0,51.0,60.0,69.0,54.2,1.96,8.33,4.47,J17WL,677.7,A,2024-11-19
1993-12-14,0.0,41.1,56.9,72.6,29.6,3.55,21.49,14.1,J17WL,677.44,A,2024-11-19
1993-12-15,0.0,34.8,51.5,68.2,22.1,2.4,20.47,14.08,J17WL,677.35,A,2024-11-19
1993-12-16,0.0,37.4,51.0,64.7,33.1,2.32,14.87,13.3,J17WL,677.24,A,2024-11-19
1993-12-17,0.0,50.4,56.5,62.7,53.5,0.73,5.74,3.72,J17WL,677.2,A,2024-11-19
1993-12-18,0.17,52.3,57.3,62.4,54.6,0.53,3.04,2.3,J17WL,677.21,A,2024-11-19
1993-12-19,0.05,45.3,49.0,52.8,42.8,0.71,4.34,2.44,J17WL,677.37,A,2024-11-19
1993-12-20,0.0,48.0,53.3,58.6,49.7,0.75,4.42,3.87,J17WL,677.35,A,2024-11-19
1993-12-21,0.0,35.5,47.7,59.8,34.8,1.11,9.09,6.34,J17WL,677.42,A,2024-11-19
1993-12-22,0.22,39.3,45.0,50.7,30.9,0.79,8.2,5.46,J17WL,677.52,A,2024-11-19
1993-12-23,0.08,25.7,36.2,46.8,33.2,0.21,2.52,3.1,J17WL,677.54,A,2024-11-19
1993-12-24,0.0,26.0,37.8,49.6,24.7,0.43,8.44,11.29,J17WL,677.54,A,2024-11-19
1993-12-25,0.0,31.9,43.3,54.7,27.2,1.16,9.73,12.85,J17WL,677.66,A,2024-11-19
1993-12-26,0.0,32.7,51.6,70.4,26.1,1.5,21.65,13.99,J17WL,677.92,A,2024-11-19
1993-12-27,0.0,33.4,52.1,70.7,35.0,0.41,20.92,13.93,J17WL,677.87,A,2024-11-19
1993-12-28,0.0,43.7,58.8,73.8,53.0,0.01,15.89,11.08,J17WL,677.64,A,2024-11-19
1993-12-29,0.01,42.9,53.7,64.5,40.5,0.73,7.31,2.74,J17WL,677.52,A,2024-11-19
1993-12-30,0.0,41.2,44.5,47.8,32.5,2.48,4.99,4.78,J17WL,677.48,A,2024-11-19
1993-12-31,0.0,41.2,48.3,55.5,29.2,3.0,10.23,9.86,J17WL,677.44,A,2024-11-19
1994-01-01,0.0,45.3,52.4,59.4,42.2,1.17,10.03,7.2,J17WL,677.48,A,2024-11-19
1994-01-02,0.0,34.8,53.9,72.9,37.5,0.92,20.44,14.01,J17WL,677.56,A,2024-11-19
1994-01-03,0.0,34.7,55.8,76.8,32.3,1.26,26.99,12.6,J17WL,677.24,A,2024-11-19
1994-01-04,0.0,36.7,52.3,67.8,23.1,2.76,19.31,14.5,J17WL,677.1,A,2024-11-19
1994-01-05,0.0,31.2,49.6,68.1,23.2,1.53,19.99,14.54,J17WL,676.9,A,2024-11-19
1994-01-06,0.0,32.3,52.6,73.0,40.8,0.33,21.2,14.32,J17WL,676.82,A,2024-11-19
1994-01-07,0.0,41.5,59.5,77.5,45.4,0.61,20.35,11.93,J17WL,676.6,A,2024-11-19
1994-01-08,0.0,23.4,36.7,50.0,24.0,0.62,7.69,10.47,J17WL,676.42,A,2024-11-19
1994-01-09,0.0,22.1,40.3,58.4,23.5,0.49,12.54,13.41,J17WL,676.55,A,2024-11-19
1994-01-10,0.0,29.3,47.6,65.8,43.5,0.4,12.59,11.16,J17WL,676.51,A,2024-11-19
1994-01-11,0.01,47.5,60.4,73.4,54.5,0.28,14.61,9.98,J17WL,676.06,A,2024-11-19
1994-01-12,0.01,53.6,64.1,74.6,49.4,0.6,16.78,11.35,J17WL,675.9,A,2024-11-19
1994-01-13,0.22,50.8,55.0,59.2,51.3,0.58,3.65,3.46,J17WL,675.93,A,2024-11-19
1994-01-14,0.0,37.7,52.2,66.6,43.3,0.26,11.78,12.91,J17WL,675.97,A,2024-11-19
1994-01-15,0.0,36.8,53.8,70.7,36.7,0.55,19.26,14.25,J17WL,676.05,A,2024-11-19
1994-01-16,0.0,38.9,52.9,66.9,49.6,0.26,9.34,8.64,J17WL,676.07,A,2024-11-19
1994-01-17,0.0,47.4,59.3,71.2,53.6,0.62,9.34,4.88,J17WL,675.89,A,2024-11-19
1994-01-18,0.0,34.7,48.0,61.2,26.3,1.99,14.2,13.51,J17WL,675.28,A,2024-11-19
1994-01-19,0.0,29.5,39.1,48.8,25.9,0.84,6.4,12.21,J17WL,674.99,A,2024-11-19
1994-01-20,0.05,30.4,42.4,54.3,41.2,0.69,5.08,5.71,J17WL,675.07,A,2024-11-19
1994-01-21,0.35,48.4,52.2,56.1,50.6,0.23,1.25,2.04,J17WL,675.02,A,2024-11-19
1994-01-22,0.51,44.8,47.5,50.3,44.2,0.53,2.13,2.41,J17WL,675.48,A,2024-11-19
1994-01-23,0.12,44.6,47.9,51.1,46.7,0.32,1.36,2.85,J17WL,676.0,A,2024-11-19
1994-01-24,0.35,48.1,54.9,61.7,53.5,0.01,1.96,3.14,J17WL,676.25,A,2024-11-19
1994-01-25,0.02,62.0,65.0,67.9,63.1,0.51,2.95,2.79,J17WL,676.46,A,2024-11-19
1994-01-26,0.0,64.1,67.9,71.7,64.2,0.95,5.7,4.34,J17WL,676.57,A,2024-11-19
1994-01-27,0.02,63.5,68.3,73.0,64.2,0.58,7.55,3.62,J17WL,676.72,A,2024-11-19
1994-01-28,0.03,45.1,57.7,70.2,41.4,0.91,14.44,7.93,J17WL,676.62,A,2024-11-19
1994-01-29,0.06,38.5,42.2,45.9,30.9,1.36,5.38,3.97,J17WL,676.78,A,2024-11-19
1994-01-30,0.0,29.9,40.9,52.0,30.7,0.51,7.39,10.48,J17WL,676.86,A,2024-11-19
1994-01-31,0.0,29.6,43.1,56.6,31.9,0.49,9.92,16.49,J17WL,676.8,A,2024-11-19
1994-02-01,0.0,33.6,39.1,44.6,28.7,1.32,4.32,5.98,J17WL,676.57,A,2024-11-19
1994-02-02,0.0,21.5,32.4,43.2,25.6,0.17,4.78,5.94,J17WL,676.44,A,2024-11-19
1994-02-03,0.02,23.4,39.3,55.2,22.3,0.53,11.43,16.08,J17WL,676.34,A,2024-11-19
1994-02-04,0.0,37.8,45.3,52.9,42.6,0.14,5.53,4.02,J17WL,676.24,A,2024-11-19
1994-02-05,0.0,52.4,62.5,72.5,53.8,0.44,12.81,10.95,J17WL,676.23,A,2024-11-19
1994-02-06,0.0,46.1,63.3,80.6,42.8,1.63,29.22,13.65,J17WL,676.07,A,2024-11-19
1994-02-07,0.0,46.8,61.8,76.9,52.1,0.11,16.54,12.73,J17WL,675.8,A,2024-11-19
1994-02-08,0.0,60.4,69.0,77.6,63.6,0.39,12.73,7.01,J17WL,675.63,A,2024-11-19
1994-02-09,0.02,65.7,75.6,85.4,63.4,1.01,23.67,12.27,J17WL,675.4,A,2024-11-19
1994-02-10,0.34,30.0,48.0,65.9,32.1,0.4,4.61,3.97,J17WL,675.33,A,2024-11-19
1994-02-11,0.12,30.0,37.2,44.4,31.7,0.29,3.71,7.47,J17WL,675.38,A,2024-11-19
1994-02-12,0.0,29.6,45.8,62.0,41.7,0.4,10.35,16.92,J17WL,675.66,A,2024-11-19
1994-02-13,0.0,44.3,57.0,69.7,42.0,0.85,11.37,8.52,J17WL,675.52,A,2024-11-19
1994-02-14,0.0,32.4,46.5,60.7,18.8,1.87,15.56,16.56,J17WL,675.44,A,2024-11-19
1994-02-15,0.0,31.9,47.3,62.7,33.0,1.0,14.8,17.83,J17WL,675.27,A,2024-11-19
1994-02-16,0.0,47.9,57.1,66.3,50.9,0.64,8.69,10.51,J17WL,675.08,A,2024-11-19
1994-02-17,0.0,43.5,57.3,71.1,47.8,0.48,15.02,13.29,J17WL,674.93,A,2024-11-19
1994-02-18,0.0,43.5,57.7,71.9,47.3,0.55,15.88,17.1,J17WL,674.76,A,2024-11-19
1994-02-19,0.0,56.4,64.1,71.8,56.7,1.58,10.48,4.76,J17WL,674.88,A,2024-11-19
1994-02-20,0.04,62.8,67.4,72.0,61.8,1.55,8.72,4.95,J17WL,674.8,A,2024-11-19
1994-02-21,0.02,63.2,72.1,81.0,61.9,0.65,18.65,10.21,J17WL,674.62,A,2024-11-19
1994-02-22,0.59,63.2,68.7,74.1,63.2,0.61,9.58,5.52,J17WL,674.78,A,2024-11-19
1994-02-23,0.0,48.3,64.9,81.5,50.2,0.94,28.63,10.35,J17WL,674.77,A,2024-11-19
1994-02-24,0.0,32.6,47.1,61.7,28.7,1.17,13.99,16.05,J17WL,674.76,A,2024-11-19
1994-02-25,0.0,33.8,49.4,65.0,30.8,1.03,16.86,18.43,J17WL,674.9,A,2024-11-19
1994-02-26,0.0,40.6,58.5,76.4,38.6,1.14,20.06,17.36,J17WL,674.76,A,2024-11-19
1994-02-27,0.0,39.9,43.1,46.3,24.9,3.41,6.2,4.99,J17WL,674.94,A,2024-11-19
1994-02-28,0.17,45.1,51.0,56.9,40.0,1.76,7.23,6.18,J17WL,674.99,A,2024-11-19
1994-03-01,0.19,54.1,58.4,62.6,58.4,0.02,2.23,2.66,J17WL,675.19,A,2024-11-19
1994-03-02,0.0,39.2,52.9,66.7,42.4,0.85,9.08,15.54,J17WL,675.37,A,2024-11-19
1994-03-03,0.0,40.1,57.6,75.1,36.2,1.51,23.62,18.62,J17WL,675.19,A,2024-11-19
1994-03-04,0.0,40.5,57.4,74.3,39.3,1.72,22.22,17.53,J17WL,675.21,A,2024-11-19
1994-03-05,0.0,50.5,65.7,81.0,52.0,1.37,23.89,16.34,J17WL,675.2,A,2024-11-19
1994-03-06,0.0,61.3,73.7,86.2,57.3,1.5,29.05,17.53,J17WL,674.99,A,2024-11-19
1994-03-07,0.0,61.7,73.3,84.9,62.1,1.07,22.05,18.39,J17WL,674.66,A,2024-11-19
1994-03-08,0.07,66.8,75.0,83.1,62.5,2.61,19.54,18.87,J17WL,674.45,A,2024-11-19
1994-03-09,0.15,41.2,58.3,75.3,55.4,0.98,9.28,7.43,J17WL,674.53,A,2024-11-19
1994-03-10,0.0,30.5,40.1,49.8,29.5,0.8,6.53,15.95,J17WL,674.65,A,2024-11-19
1994-03-11,0.0,31.5,48.4,65.4,30.4,0.92,16.52,22.56,J17WL,674.59,A,2024-11-19
1994-03-12,0.03,36.8,52.0,67.2,41.3,1.0,14.74,20.78,J17WL,674.7,A,2024-11-19
1994-03-13,0.05,53.1,58.9,64.7,55.3,0.38,6.31,5.44,J17WL,674.79,A,2024-11-19
1994-03-14,0.0,52.7,56.6,60.5,53.8,0.5,3.11,3.21,J17WL,674.93,A,2024-11-19
1994-03-15,0.91,54.7,63.9,73.1,54.1,0.64,14.25,12.54,J17WL,674.92,A,2024-11-19
1994-03-16,1.31,60.1,62.8,65.5,61.4,0.39,2.06,3.19,J17WL,675.78,A,2024-11-19
1994-03-17,0.0,59.9,67.6,75.3,59.1,0.66,13.3,12.04,J17WL,676.48,A,2024-11-19
1994-03-18,0.0,59.1,68.1,77.2,58.3,1.53,15.46,19.03,J17WL,676.86,A,2024-11-19
1994-03-19,0.0,59.9,72.9,85.9,60.8,0.63,24.58,21.99,J17WL,676.94,A,2024-11-19
1994-03-20,0.0,61.3,72.3,83.4,61.4,0.75,21.61,18.47,J17WL,676.96,A,2024-11-19
1994-03-21,0.0,66.4,74.4,82.3,65.5,1.29,15.77,16.06,J17WL,676.79,A,2024-11-19
1994-03-22,0.0,52.3,66.0,79.8,46.5,1.82,23.68,17.81,J17WL,676.51,A,2024-11-19
1994-03-23,0.0,56.1,67.3,78.5,57.2,1.74,17.79,19.8,J17WL,676.39,A,2024-11-19
1994-03-24,0.01,69.3,74.6,80.0,67.0,1.14,12.39,8.43,J17WL,676.22,A,2024-11-19
1994-03-25,0.0,56.8,67.9,79.0,59.8,0.86,16.89,10.56,J17WL,676.18,A,2024-11-19
1994-03-26,0.08,56.6,67.8,79.0,59.3,0.74,17.7,23.01,J17WL,675.74,A,2024-11-19
1994-03-27,0.39,58.6,70.1,81.7,64.9,0.91,14.12,9.89,J17WL,676.24,A,2024-11-19
1994-03-28,0.0,43.2,53.8,64.4,43.8,2.39,8.2,13.13,J17WL,676.67,A,2024-11-19
1994-03-29,0.0,37.7,51.8,65.8,29.8,1.17,17.4,24.56,J17WL,676.72,A,2024-11-19
1994-03-30,0.0,39.9,56.2,72.5,37.3,1.28,20.31,21.51,J17WL,676.61,A,2024-11-19
1994-03-31,0.0,45.6,57.8,69.9,35.5,2.69,17.63,24.4,J17WL,676.33,A,2024-11-19
1994-04-01,0.0,46.0,58.5,70.9,39.2,1.1,18.19,23.38,J17WL,676.13,A,2024-11-19
1994-04-02,0.0,49.9,62.4,75.0,50.8,0.99,17.91,19.78,J17WL,675.87,A,2024-11-19
1994-04-03,0.0,57.4,67.0,76.6,56.9,2.38,14.53,11.55,J17WL,675.61,A,2024-11-19
1994-04-04,0.0,51.2,64.2,77.1,44.2,2.34,22.13,24.27,J17WL,675.6,A,2024-11-19
1994-04-05,0.04,55.6,64.7,73.9,63.3,1.01,8.37,7.94,J17WL,675.34,A,2024-11-19
1994-04-06,0.2,42.7,63.6,84.4,53.0,1.04,21.89,14.15,J17WL,675.1,A,2024-11-19
1994-04-07,0.0,39.4,54.4,69.3,33.6,1.55,18.51,26.21,J17WL,674.87,A,2024-11-19
1994-04-08,0.0,42.5,57.5,72.4,44.8,1.17,17.78,25.7,J17WL,674.73,A,2024-11-19
1994-04-09,0.0,55.3,67.4,79.5,59.4,1.7,19.19,22.47,J17WL,674.5,A,2024-11-19
1994-04-10,0.0,70.1,75.7,81.3,66.5,2.89,14.84,12.52,J17WL,674.26,A,2024-11-19
1994-04-11,0.0,70.0,76.0,82.1,66.5,3.37,15.74,16.87,J17WL,673.88,A,2024-11-19
1994-04-12,0.0,58.9,71.5,84.1,60.9,2.65,18.0,12.03,J17WL,673.59,A,2024-11-19
1994-04-13,0.0,51.0,60.9,70.7,42.6,2.66,17.8,18.69,J17WL,673.56,A,2024-11-19
1994-04-14,0.0,53.3,68.8,84.3,59.0,1.05,23.56,25.0,J17WL,673.15,A,2024-11-19
1994-04-15,0.52,69.6,75.2,80.8,67.9,1.39,13.3,11.19,J17WL,672.94,A,2024-11-19
1994-04-16,0.18,57.3,69.6,81.9,59.4,1.75,12.98,8.61,J17WL,673.23,A,2024-11-19
1994-04-17,0.0,46.5,62.8,79.1,39.0,2.06,27.45,26.82,J17WL,673.45,A,2024-11-19
1994-04-18,0.0,48.9,63.8,78.6,47.0,1.48,23.59,23.85,J17WL,673.2,A,2024-11-19
1994-04-19,0.0,53.2,66.9,80.7,59.1,0.75,20.87,25.82,J17WL,672.97,A,2024-11-19
1994-04-20,0.0,65.7,73.6,81.5,63.5,1.25,18.74,17.55,J17WL,672.66,A,2024-11-19
1994-04-21,0.08,56.6,65.4,74.2,61.0,0.71,10.21,10.83,J17WL,672.78,A,2024-11-19
1994-04-22,0.02,59.2,70.8,82.4,59.3,1.02,21.79,21.35,J17WL,672.52,A,2024-11-19
1994-04-23,0.18,60.9,73.7,86.5,61.9,0.8,26.45,21.57,J17WL,672.45,A,2024-11-19
1994-04-24,0.0,63.3,73.1,82.8,62.5,1.04,19.95,23.95,J17WL,672.38,A,2024-11-19
1994-04-25,0.0,66.8,75.6,84.5,65.6,2.38,19.81,16.75,J17WL,672.03,A,2024-11-19
1994-04-26,0.0,71.6,78.5,85.4,69.1,1.69,19.14,13.48,J17WL,671.61,A,2024-11-19
1994-04-27,0.0,74.0,82.2,90.4,69.9,3.68,23.83,23.37,J17WL,671.05,A,2024-11-21
1994-04-28,0.36,74.2,79.7,85.2,70.1,3.15,15.19,15.14,J17WL,671.22,A,2024-10-15
1994-04-29,1.52,59.4,67.9,76.3,64.7,0.55,7.52,7.26,J17WL,672.01,A,2024-10-15
1994-04-30,0.31,55.9,69.9,83.8,64.2,0.94,18.96,20.39,J17WL,672.63,A,2024-10-15
1994-05-01,0.38,52.8,58.0,63.2,48.8,1.68,8.38,10.74,J17WL,673.64,A,2024-11-19
1994-05-02,2.02,52.0,56.0,60.0,51.1,0.6,5.79,6.62,J17WL,674.89,A,2024-11-19
